"SamplingEvent_id","year","month","day","Longitude","Latitude"
"S14455783",2013,6,19,-80.360527,44.1300468
"S14516681",2013,6,27,-80.4033257,43.8988251
"S14602152",2013,7,8,-80.3358414,44.2051509
"S14624509",2013,7,9,-80.2246301,43.8723552
"S14624572",2013,7,9,-80.189724,43.8381176
"S14624470",2013,7,9,-80.1966493,43.8599791
"S14637072",2013,7,13,-80.2687471,43.8245693
"S14701065",2013,7,21,-80.4079342,43.9003465
"S14639268",2013,7,13,-80.4079342,43.9003465
"S14571378",2013,7,4,-80.3358414,44.2051509
"S19002815",2014,7,5,-80.3989792,43.9583486
"S19037428",2014,7,7,-80.0846365,44.148247
"S19188381",2014,7,22,-80.0846365,44.148247
"S13790327",2001,6,28,-78.99223,44.14376
"S13790434",2003,6,27,-78.8781543,44.0955665
"S18682831",2003,8,12,-78.748157,44.0202522
"S12329045",2003,8,11,-78.756691,44.0179845
"S13790725",2005,6,28,-78.8543535,43.9957691
"S13790856",2005,6,29,-78.6766103,43.9618334
"S6737063",2010,8,8,-78.9363543,43.853903
"S6763465",2010,8,14,-78.731246,44.1002836
"S8469913",2011,6,25,-78.5894966,44.0641533
"S8440391",2011,6,19,-78.5894966,44.0641533
"S8560075",2011,7,17,-79.0545273,44.2293336
"S8560837",2011,7,17,-79.0545273,44.2293336
"S8494642",2011,7,1,-78.5894966,44.0641533
"S8494754",2011,7,1,-78.5703564,44.0842558
"S8607184",2011,7,29,-79.0794182,44.0454629
"S8667118",2011,8,13,-78.8363457,44.0610695
"S8672224",2011,8,14,-78.964344,43.842946
"S11074730",2012,6,30,-78.8051067,44.0564154
"S11074739",2012,6,30,-78.7733459,44.0017057
"S11029332",2012,6,23,-78.7126671,44.0780526
"S11129569",2012,7,8,-79.0378761,44.2477199
"S11092202",2012,7,1,-79.0885815,44.0520613
"S14471955",2013,6,21,-79.0114437,44.2762037
"S14471894",2013,6,21,-78.9747047,44.2556507
"S14466601",2013,6,20,-78.6767864,43.9654534
"S6639777",2010,7,8,-81.0450912,42.7025913
"S6760746",2010,8,13,-82.5139999,41.9553986
"S19494691",2014,8,15,-82.5279081,41.9820055
"S19494500",2014,8,15,-82.5091267,42.0389667
"S9385470",2004,7,24,-76.9149774,44.7188983
"S7536632",2005,6,16,-76.42644,44.4943222
"S7621378",2005,6,15,-76.6482126,44.303043
"S2358381",2005,6,18,-76.6056061,44.6784594
"S2254170",2005,6,17,-76.6056061,44.6784594
"S5998077",2005,8,15,-76.4708519,44.249011
"S2390218",2006,6,18,-76.5559194,44.5968567
"S4056085",2008,8,5,-76.5450311,44.6119847
"S4072176",2008,8,11,-76.5450311,44.6119847
"S4077062",2008,8,15,-76.5450311,44.6119847
"S5127577",2009,6,28,-76.6268063,44.7159407
"S8481157",2011,6,27,-76.5450311,44.6119847
"S8481146",2011,6,27,-76.5525068,44.6049693
"S8459244",2011,6,22,-76.645689,44.6769987
"S8459245",2011,6,22,-76.645689,44.6769987
"S8512438",2011,7,5,-76.5525068,44.6049693
"S8512453",2011,7,5,-76.5450311,44.6119847
"S8631514",2011,8,4,-76.8859291,45.1747342
"S10991316",2012,6,16,-76.5525068,44.6049693
"S10991294",2012,6,16,-76.5778251,44.6573989
"S11142652",2012,7,11,-76.4304256,44.4725624
"S11156405",2012,7,11,-76.4304256,44.4725624
"S11092530",2012,7,2,-76.5450311,44.6119847
"S11092083",2012,7,1,-76.5375497,44.6448597
"S14443647",2013,6,17,-76.3910294,44.5147468
"S14772514",2013,7,25,-77.06968,44.94769
"S14654708",2013,7,14,-76.5450311,44.6119847
"S18883051",2014,6,22,-76.9872596,44.8277387
"S18900434",2014,6,20,-76.9827,45.100577
"S18900435",2014,6,20,-76.9827,45.100577
"S19489167",2014,6,27,-76.3796568,44.5566784
"S18876210",2014,6,21,-76.9872596,44.8277387
"S18879071",2014,6,20,-76.9827,45.100577
"S18877634",2014,6,22,-76.3656859,44.5191602
"S19082310",2014,7,10,-77.1954346,44.89285
"S19087870",2014,7,13,-76.60484,44.47036
"S19489329",2014,7,5,-76.3796568,44.5566784
"S19489227",2014,7,4,-76.3796568,44.5566784
"S19467267",2014,8,8,-76.5288734,44.3400563
"S19478149",2014,8,8,-76.5288734,44.3400563
"S11133152",2012,7,10,-80.44163,44.0442501
"S11132728",2012,7,10,-80.3822352,44.0667646
"S11147468",2012,7,13,-80.426438,44.0664563
"S11191596",2012,7,22,-80.5528666,44.0595486
"S11187532",2012,7,21,-80.472057,44.0375866
"S14737472",2013,7,20,-80.3655052,44.2467648
"S14701358",2013,7,21,-80.472057,44.0375866
"S18839965",2014,6,19,-80.5398059,44.5824594
"S19002847",2014,7,5,-80.3414726,44.2600767
"S14712150",2004,6,30,-80.0990009,43.3774793
"S14721321",2005,8,13,-79.6242285,43.2264121
"S10995183",2012,6,17,-80.1280806,43.3667616
"S11363601",2012,8,14,-80.1057646,43.4047745
"S14474645",2013,6,22,-80.1057646,43.4047745
"S14563047",2013,7,3,-80.1044512,43.3997698
"S14563053",2013,7,3,-80.1044512,43.3997698
"S14577176",2013,7,5,-80.1057646,43.4047745
"S14588941",2013,7,6,-80.1070476,43.4089561
"S19291149",2014,7,5,-79.8973833,43.2736812
"S13789776",2002,6,30,-78.0103836,44.9983101
"S13790211",2002,6,30,-78.153122,44.9610596
"S9813807",2004,6,17,-78.5954618,44.9283187
"S9813767",2004,6,17,-78.5954618,44.9283187
"S9813782",2004,6,24,-78.7604973,45.0930468
"S13789852",2004,6,19,-78.3633499,44.9148903
"S13790822",2004,6,29,-78.027359,44.971611
"S13789556",2004,6,19,-78.4071884,44.9004593
"S13789568",2004,6,19,-78.4119415,44.8973389
"S2120330",2004,6,24,-78.7604973,45.0930468
"S12297949",2004,7,9,-78.6799352,45.4194048
"S13790466",2004,7,8,-78.2372818,45.0187492
"S16301278",2004,7,9,-78.6919229,45.4288471
"S13789440",2005,6,17,-78.1575928,44.9784203
"S13790168",2005,7,9,-78.1675491,45.1849709
"S6795395",2010,8,5,-78.1787109,45.1370083
"S6795396",2010,8,6,-78.1787109,45.1370083
"S8453618",2011,6,20,-78.0227244,44.9519407
"S8877508",2011,7,1,-78.1237793,44.8967414
"S8512332",2011,7,5,-78.5224199,45.0407799
"S8522818",2011,7,7,-78.4373188,45.4890644
"S8522820",2011,7,7,-78.4373188,45.4890644
"S8537793",2011,7,8,-78.5954618,44.9283187
"S14549702",2013,6,29,-78.8289642,45.3036294
"S14608513",2013,7,5,-78.1787109,45.1370083
"S18888742",2014,6,20,-78.4116357,45.0253015
"S18888894",2014,6,22,-78.6140137,44.8837073
"S19462680",2014,7,29,-78.75633,45.0800711
"S19394338",2014,8,10,-78.8289642,45.3036294
"S19394101",2014,8,9,-78.856684,45.2918512
"S926988",2002,6,24,-77.85376,45.05839
"S11419019",2002,6,20,-77.7016525,44.6054497
"S10630742",2002,6,20,-77.7017975,44.6100998
"S13789819",2002,6,24,-77.9089813,44.9042397
"S13789944",2002,6,23,-77.7491074,45.3215294
"S13790227",2002,6,24,-77.8909531,44.8644714
"S13790879",2002,6,24,-77.9080887,44.8998413
"S13789614",2002,6,23,-77.753067,45.3273811
"S10630754",2003,6,24,-77.7267914,44.8312187
"S10630755",2003,6,24,-77.7022324,44.8267708
"S10630757",2003,6,24,-77.6624527,44.8392105
"S10630747",2003,6,24,-77.7585831,44.8045082
"S11264603",2003,6,22,-77.6646576,44.7339211
"S11265089",2003,6,22,-77.7127075,44.7996597
"S11265222",2003,6,22,-77.6110916,44.6959496
"S11264721",2003,6,22,-77.5957489,44.6964302
"S11264982",2003,6,22,-77.7155609,44.8037491
"S13789748",2003,7,6,-77.688652,45.3682098
"S13790212",2004,6,20,-77.9527512,45.1626701
"S13790965",2004,6,20,-77.9614029,45.158329
"S13789480",2004,6,30,-77.5476074,45.107811
"S13789778",2004,6,20,-77.954773,45.1957817
"S13790433",2004,6,20,-77.9570465,45.2000084
"S13790104",2004,6,20,-77.9798203,45.1724815
"S13790982",2004,6,20,-77.9698486,45.1677017
"S13790109",2004,6,20,-77.9642029,45.1623688
"S15269599",2004,6,16,-77.3444581,44.2763026
"S13789447",2004,7,1,-77.9699582,45.1637413
"S13790130",2004,7,1,-77.9347492,45.1716466
"S17189209",2004,8,15,-77.5900841,45.0232359
"S11264710",2005,6,19,-77.7038357,44.7754685
"S11264937",2005,6,19,-77.6779831,44.8351322
"S11264973",2005,6,19,-77.722429,44.8176967
"S11419209",2005,6,29,-77.3367233,44.4962387
"S11421764",2005,6,28,-77.1894531,44.4493294
"S11421679",2005,6,28,-77.1684036,44.4555702
"S11418601",2005,6,28,-77.1721878,44.4431114
"S11421707",2005,6,25,-77.4023819,44.5220985
"S11421970",2005,6,28,-77.2357864,44.4670296
"S11421614",2005,6,27,-77.1675568,44.5436897
"S11421927",2005,6,28,-77.1658402,44.4430199
"S19464789",2005,6,19,-77.7774954,44.9249764
"S13789619",2005,6,19,-77.5282898,44.9636803
"S13790731",2005,6,19,-77.4651413,44.959549
"S13789628",2005,6,19,-77.5176468,44.9839401
"S13790958",2005,6,18,-77.6324692,45.3160591
"S13789469",2005,6,19,-77.4546814,44.9672699
"S19538567",2005,7,16,-77.884655,44.8488713
"S19538644",2005,7,16,-77.7186324,44.8101174
"S13790427",2005,7,9,-78.0867857,45.1967821
"S13789726",2005,7,9,-78.0821356,45.1881296
"S2119503",2005,7,9,-77.7822222,44.5744444
"S17202867",2008,8,9,-77.5900841,45.0232359
"S17062600",2009,8,9,-77.8126431,45.1913226
"S8514844",2011,7,5,-77.704668,45.0118272
"S14436704",2013,6,15,-78.0665148,45.3314742
"S14594873",2013,7,7,-77.7403309,45.0803534
"S18855656",2014,6,21,-77.6360035,44.5760121
"S19077175",2014,7,11,-77.42486,44.4153623
"S14629092",2007,8,15,-79.6372493,43.4832885
"S14745980",2011,8,14,-79.9982533,43.5251394
"S11057566",2012,6,28,-80.0880531,43.6147169
"S10988561",2012,6,16,-80.1139311,43.5455431
"S10999780",2012,6,18,-80.1182226,43.5386994
"S10995407",2012,6,17,-80.1139311,43.5455431
"S11129371",2012,7,9,-80.0880531,43.6147169
"S11214869",2012,7,26,-80.0880531,43.6147169
"S11083269",2012,7,2,-80.1139311,43.5455431
"S11083300",2012,7,2,-80.0940184,43.6021298
"S11083114",2012,7,2,-79.9731688,43.5319793
"S14603697",2013,7,8,-80.1029448,43.589529
"S14680793",2013,7,18,-79.906016,43.4340483
"S11418837",2001,7,13,-85.3996271,55.018832
"S10388435",2001,7,3,-91.03757,50.59346
"S11422005",2002,7,9,-87.6702978,56.0126483
"S2667133",2002,7,13,-92.7742195,51.1042765
"S10630163",2003,6,29,-94.3800728,50.9458049
"S10630164",2003,6,29,-94.388517,50.9468469
"S10630166",2003,6,29,-94.4019122,50.9482427
"S10630167",2003,6,29,-94.4230789,50.9486251
"S10630168",2003,6,30,-94.3639554,50.9641873
"S10630170",2003,6,30,-94.3540412,50.9758587
"S10630171",2003,6,30,-94.3635932,50.9756487
"S10630172",2003,6,30,-94.380199,50.96977
"S10630173",2003,6,30,-94.3727302,50.9681314
"S10630528",2003,6,28,-93.8041535,51.0245173
"S10630159",2003,6,29,-94.4235194,50.9420728
"S10630529",2003,6,28,-93.8084716,51.022743
"S5017241",2003,6,25,-92.0664597,50.0218584
"S7621444",2003,6,27,-94.9041388,49.7408693
"S7621512",2003,6,30,-92.1718108,49.5415981
"S7621537",2003,6,30,-92.1769529,49.5407712
"S7621538",2003,6,30,-92.2795054,49.548948
"S7621445",2003,6,27,-94.9070748,49.7421163
"S7621513",2003,6,30,-92.1737226,49.5397048
"S7621514",2003,6,30,-92.1760638,49.5377516
"S7621446",2003,6,27,-94.9094282,49.7401885
"S7621515",2003,6,30,-92.1791968,49.5388443
"S7621516",2003,6,30,-92.279276,49.5466888
"S7621447",2003,6,27,-94.9064315,49.7388076
"S7621517",2003,6,30,-92.2796719,49.5517284
"S7621518",2003,6,30,-92.2759665,49.5517413
"S7621448",2003,6,27,-94.9028838,49.7371749
"S7621449",2003,6,27,-94.8764932,49.7643483
"S7621519",2003,6,30,-92.2757316,49.5489244
"S7621450",2003,6,27,-94.8789452,49.7659907
"S7621451",2003,6,27,-94.8816157,49.7675305
"S7621522",2003,6,30,-92.2751176,49.54651
"S7621452",2003,6,27,-94.8844062,49.7660729
"S7621525",2003,6,29,-92.5526128,49.7422
"S7621453",2003,6,27,-94.8821049,49.7643832
"S7621526",2003,6,29,-92.5530133,49.7469506
"S7621454",2003,6,27,-94.8811175,49.7621954
"S7621527",2003,6,29,-92.5487571,49.7449014
"S7621219",2003,6,30,-92.1746761,49.5430038
"S7621528",2003,6,29,-92.5481987,49.7422548
"S7621196",2003,6,29,-92.5528839,49.7444227
"S7621221",2003,6,29,-92.5493339,49.7470623
"S7621199",2003,6,29,-92.4494376,49.7675698
"S7621439",2003,6,27,-94.9006414,49.7394605
"S10630515",2003,7,1,-94.2962121,51.0245823
"S10630516",2003,7,4,-94.3168889,51.0090001
"S10630517",2003,7,4,-94.3259668,51.0079172
"S10630518",2003,7,4,-94.3355616,51.0124393
"S10630174",2003,7,1,-94.2934599,51.0035693
"S10630175",2003,7,1,-94.3026264,51.0005807
"S10630519",2003,7,4,-94.3353452,51.0054002
"S10630176",2003,7,1,-94.3060918,51.0031949
"S10630177",2003,7,1,-94.2970734,51.0109934
"S10630521",2003,7,4,-94.3516767,51.0101945
"S10630522",2003,7,4,-94.3522826,51.0158351
"S10630178",2003,7,1,-94.297556,51.0139827
"S10630523",2003,7,2,-94.2251662,50.9810947
"S10630179",2003,7,3,-94.2552941,50.9889224
"S10630524",2003,7,2,-94.2285217,50.9776062
"S10630526",2003,7,2,-94.2425897,50.9613689
"S10630527",2003,7,2,-94.2448241,50.9549241
"S10630182",2003,7,3,-94.2413561,50.9872098
"S10630184",2003,7,3,-94.2546869,51.0018069
"S10630185",2003,7,3,-94.2626383,50.9954531
"S7621333",2003,7,6,-92.3992749,49.1798693
"S7621334",2003,7,6,-92.4032053,49.1827862
"S7621358",2003,7,3,-92.167399,49.5409278
"S7621463",2003,7,12,-94.78447,51.2925899
"S7621464",2003,7,12,-94.7883361,51.292423
"S7621491",2003,7,6,-92.4274498,49.1747052
"S7621511",2003,7,6,-92.4249343,49.1763028
"S7621335",2003,7,6,-92.4036716,49.1850915
"S7621359",2003,7,3,-92.1683322,49.536437
"S7621360",2003,7,3,-92.1648248,49.5362498
"S7621465",2003,7,12,-94.7885411,51.2899468
"S7621492",2003,7,16,-94.4180315,51.1618384
"S7621336",2003,7,3,-92.167824,49.5386911
"S7621539",2003,7,3,-92.1049816,49.5277879
"S7621540",2003,7,3,-92.1099864,49.5246153
"S7621337",2003,7,3,-92.163347,49.5410425
"S7621469",2003,7,11,-94.6458652,51.3015721
"S7621541",2003,7,3,-92.1101574,49.5281337
"S7621470",2003,7,11,-94.6470475,51.3037407
"S7621496",2003,7,15,-94.4051957,51.1931354
"S7621471",2003,7,11,-94.6499812,51.3051383
"S7621472",2003,7,11,-94.6503261,51.303155
"S7621520",2003,7,3,-92.107484,49.5262061
"S7621521",2003,7,3,-92.1034369,49.5298898
"S7621473",2003,7,14,-94.5702525,51.2099664
"S7621474",2003,7,14,-94.5681554,51.2118741
"S7621497",2003,7,15,-94.4043628,51.1953936
"S7621498",2003,7,15,-94.4080017,51.1955117
"S7621523",2003,7,4,-92.0897132,49.4815604
"S7621475",2003,7,14,-94.5654504,51.2135919
"S7621524",2003,7,4,-92.0809066,49.4814818
"S7621193",2003,7,4,-92.0831149,49.4792955
"S7621478",2003,7,17,-94.460137,51.1700074
"S7621501",2003,7,15,-94.3944754,51.2035334
"S7621194",2003,7,4,-92.100061,49.4804091
"S7621502",2003,7,15,-94.3947588,51.2058052
"S7621195",2003,7,4,-92.0846218,49.4821409
"S7621220",2003,7,3,-92.1125311,49.5260201
"S7621505",2003,7,15,-94.3873314,51.203978
"S7621457",2003,7,12,-94.7817882,51.2714792
"S7621458",2003,7,12,-94.7851813,51.2728394
"S7621506",2003,7,15,-94.3876521,51.2022656
"S7621246",2003,7,4,-92.0874969,49.4834409
"S7621459",2003,7,12,-94.7823724,51.2754632
"S7621485",2003,7,18,-93.613992,49.8287192
"S7621486",2003,7,18,-93.6426602,49.8306505
"S7621507",2003,7,6,-92.43008,49.1762564
"S7621508",2003,7,6,-92.4328593,49.1779792
"S7621331",2003,7,6,-92.3998899,49.1846131
"S7621440",2003,7,14,-94.5624967,51.2122016
"S7621441",2003,7,14,-94.5645913,51.2106358
"S7621332",2003,7,6,-92.3996159,49.1822999
"S7621357",2003,7,6,-92.402727,49.180346
"S7621510",2003,7,6,-92.4276432,49.1781604
"S3773347",2003,7,28,-94.2272902,49.6843043
"S19087426",2004,7,3,-92.3297882,51.4242597
"S3002784",2007,7,3,-93.35289,49.2814683
"S3019035",2007,7,16,-93.2621167,50.1524
"S12022068",2007,8,2,-91.255188,49.2175971
"S7611871",2007,8,1,-91.255188,49.2175971
"S14416698",2008,7,4,-93.3340073,49.8301212
"S5134097",2009,6,24,-94.7078133,49.6179395
"S5134064",2009,6,22,-94.6738243,49.5944673
"S5132302",2009,6,21,-94.6137428,49.6027005
"S5126164",2009,6,25,-92.0664597,50.0218584
"S5126151",2009,6,24,-92.0664597,50.0218584
"S5151760",2009,7,3,-93.310833,49.2497671
"S5150253",2009,7,5,-93.35289,49.2814683
"S5150190",2009,7,6,-93.35289,49.2814683
"S5191430",2009,7,12,-93.2621167,50.1524
"S14416755",2009,7,3,-93.3340073,49.8301212
"S7331865",2010,6,17,-90.212152,51.1843198
"S18844419",2010,7,2,-84.65538,53.69426
"S18844420",2010,7,2,-84.65538,53.69426
"S6657825",2010,7,14,-93.7286568,49.6602945
"S6657826",2010,7,14,-93.7286568,49.6602945
"S18994785",2010,7,2,-85.4812717,54.9143167
"S6860975",2010,8,14,-91.6644287,49.1526328
"S9482947",2011,6,15,-93.718,50.657
"S9470709",2011,6,15,-93.718,50.657
"S8487619",2011,6,21,-92.0664597,50.0218584
"S8880072",2011,6,27,-91.3279724,49.6369538
"S8880064",2011,6,27,-91.566925,49.9359749
"S9544046",2011,6,15,-93.718,50.657
"S8494219",2011,6,27,-90.6921387,52.7778471
"S10059318",2011,6,15,-93.718,50.657
"S8518866",2011,6,24,-92.0664597,50.0218584
"S8537237",2011,6,25,-92.2751999,49.9090081
"S8537246",2011,6,25,-91.6160202,50.2410572
"S8535526",2011,6,24,-92.8516388,49.1965127
"S8694632",2011,7,18,-90.995636,49.975072
"S9325811",2011,7,3,-93.034619,53.468765
"S8638947",2011,8,1,-92.077446,49.2105849
"S16305095",2011,8,1,-92.077446,49.2105849
"S11046145",2012,6,22,-92.0664597,50.0218584
"S11072945",2012,6,23,-92.0106005,49.6651339
"S11094317",2012,6,26,-94.5884806,50.0649564
"S11111822",2012,6,26,-94.5884806,50.0649564
"S11420421",2012,7,9,-93.003601,49.8156892
"S11420454",2012,7,9,-93.1821288,49.8141643
"S11150093",2012,7,11,-93.9049222,50.9279358
"S11351957",2012,7,9,-92.8028014,49.8309779
"S11358737",2012,7,30,-81.628807,52.462066
"S11359710",2012,7,30,-81.628807,52.462066
"S11346929",2012,7,9,-91.566925,49.9359749
"S11335878",2012,8,8,-91.255188,49.2175971
"S17364963",2013,6,23,-92.0213664,49.6569886
"S14676793",2013,7,17,-93.9035797,49.0270635
"S14682240",2013,7,18,-93.8107109,51.0134577
"S14714665",2013,7,20,-95.0677872,49.70573
"S14714640",2013,7,20,-95.0796318,49.7486142
"S14755242",2013,7,23,-93.86693,50.9796147
"S14752292",2013,7,21,-93.3874798,50.8141786
"S14750352",2013,7,21,-93.3874798,50.8141786
"S14878499",2013,8,7,-93.4945598,50.794361
"S14837708",2013,8,1,-93.860364,51.0067073
"S18949403",2014,6,22,-94.6837807,50.0102212
"S18950904",2014,6,22,-94.6770859,50.0100558
"S18961212",2014,6,22,-94.6770859,50.0100558
"S18961213",2014,6,22,-94.6837807,50.0102212
"S18844606",2014,6,17,-94.143425,50.761307
"S18911974",2014,6,16,-92.723523,50.0834015
"S18911976",2014,6,18,-93.721344,51.684128
"S18802096",2014,6,15,-94.8157883,50.1027443
"S18810673",2014,6,16,-92.802517,49.850387
"S18942747",2014,6,29,-93.0717308,50.6903661
"S18934802",2014,6,28,-93.2680893,50.5044746
"S19148188",2014,7,17,-92.0664597,50.0218584
"S19148175",2014,7,16,-92.1360466,49.9960379
"S18962875",2014,7,1,-94.4502783,49.7909619
"S19014909",2014,7,6,-94.5805325,49.7286885
"S19302198",2014,7,30,-91.255188,49.2175971
"S19302252",2014,7,28,-91.255188,49.2175971
"S19302387",2014,7,26,-91.255188,49.2175971
"S19298332",2014,7,31,-91.255188,49.2175971
"S19112482",2014,7,15,-92.0664597,50.0218584
"S19111592",2014,7,13,-92.0664597,50.0218584
"S19111542",2014,7,12,-92.0664597,50.0218584
"S19261480",2014,7,29,-94.2263049,49.6837287
"S19298257",2014,8,1,-91.255188,49.2175971
"S11264985",2004,6,26,-77.4006604,44.9026966
"S11265123",2004,6,26,-77.399086,44.9047372
"S11265072",2004,6,26,-77.3988515,44.9094502
"S11421843",2005,6,27,-77.1617584,44.5456505
"S7536623",2005,6,18,-77.1056904,44.3535647
"S3977457",2008,7,4,-77.2695923,45.1413674
"S5089327",2009,6,16,-76.7372704,44.2132178
"S5104809",2009,6,16,-76.7372704,44.2132178
"S8655832",2011,8,1,-77.0793915,44.9817995
"S11054418",2012,6,27,-76.8993204,44.350118
"S13666916",2012,6,20,-77.1084023,44.3524969
"S13666996",2012,6,20,-77.1084023,44.3524969
"S11061584",2012,6,27,-76.8993204,44.350118
"S11107807",2012,6,27,-76.8993204,44.350118
"S11408471",2012,7,6,-77.4512731,45.0767163
"S11408434",2012,7,6,-77.4512731,45.0767163
"S11136125",2012,7,3,-77.0214,44.3781893
"S14688274",2013,7,16,-76.6554308,44.1725088
"S10719741",2002,6,19,-75.73377,44.78227
"S10463116",2003,6,18,-75.73377,44.78227
"S10250583",2004,6,16,-75.73377,44.78227
"S9037828",2007,6,27,-76.3997,44.68006
"S7489049",2010,6,23,-76.3997,44.68006
"S7475450",2010,7,21,-75.94968,44.63005
"S8477461",2011,6,24,-75.657692,44.606846
"S8542373",2011,7,12,-75.7352829,44.5890532
"S8576261",2011,7,16,-75.5352201,44.8059308
"S11054459",2012,6,22,-76.3333511,44.6351925
"S10989439",2012,6,16,-76.033287,44.5062389
"S11064303",2012,6,27,-75.6657915,45.060054
"S11107806",2012,6,22,-76.3333511,44.6351925
"S11143780",2012,7,12,-76.2754989,44.5924446
"S11143795",2012,7,12,-76.2912941,44.5634442
"S11143855",2012,7,12,-76.1235549,44.550597
"S11155647",2012,7,13,-76.4465714,44.718604
"S11156398",2012,7,12,-76.1235549,44.550597
"S11156400",2012,7,12,-76.2912941,44.5634442
"S11156401",2012,7,12,-76.2754989,44.5924446
"S12214493",2012,7,14,-76.3204336,44.5790575
"S12316180",2012,7,22,-76.13395,44.62895
"S14494240",2013,6,24,-75.9667683,44.3541735
"S15084415",2013,8,12,-76.2607022,44.5595641
"S18850272",2014,6,21,-75.5767622,44.7471843
"S18850257",2014,6,21,-75.5352201,44.8059308
"S18811900",2014,6,16,-75.4958153,44.7743858
"S18880257",2014,6,15,-75.6442603,44.884982
"S18881823",2014,6,23,-75.4794216,44.7278755
"S18963967",2014,7,1,-75.5352201,44.8059308
"S18963880",2014,7,1,-75.4577137,44.7872132
"S18985096",2014,7,3,-75.4958153,44.7743858
"S5439530",2009,6,28,-75.9865833,45.1185278
"S12122583",2011,8,4,-76.2436138,44.7397057
"S11702653",2012,6,17,-75.9865833,45.1185278
"S14848277",2013,8,3,-76.118161,45.094117
"S18843162",2014,6,20,-76.2914658,45.3335645
"S5245178",2009,7,25,-82.10289,45.7563256
"S5245109",2009,7,23,-82.10289,45.7563256
"S5245160",2009,7,24,-82.10289,45.7563256
"S8498393",2011,6,15,-81.2108517,46.1606315
"S8507327",2011,6,16,-81.2468147,46.0966562
"S8513071",2011,6,18,-81.2364721,46.1533782
"S8513317",2011,6,19,-81.2456131,46.0836796
"S8663565",2011,8,9,-82.1425438,45.6053913
"S8677393",2011,8,11,-81.3776207,46.1689816
"S8677394",2011,8,11,-81.3776207,46.1689816
"S8828721",2011,8,14,-81.5120745,45.970511
"S8700373",2011,8,14,-81.5120745,45.970511
"S11230742",2012,7,1,-81.2004739,46.1061163
"S11350077",2012,8,15,-82.010107,45.5585954
"S11357383",2012,8,13,-82.7435303,45.7943396
"S11347387",2012,8,15,-81.9972212,45.7025861
"S15397839",2013,6,25,-82.0547194,45.5548523
"S14545450",2013,6,30,-81.9933811,45.7206034
"S14517904",2013,6,27,-82.010107,45.5585954
"S14604149",2013,7,4,-81.401825,46.0143698
"S14690589",2013,7,20,-82.1125889,45.7782392
"S14562039",2013,7,2,-81.9933811,45.7206034
"S14826544",2013,7,12,-81.3843155,46.0123729
"S14824667",2013,7,4,-81.3942719,46.0227142
"S14835215",2013,7,15,-81.4396334,46.0017613
"S14877156",2013,8,7,-81.9939349,45.6997016
"S14918044",2013,8,13,-82.1125889,45.7782392
"S14917237",2013,8,13,-82.1408333,45.7416667
"S18899349",2014,6,24,-81.4526367,45.9816952
"S18912350",2014,6,24,-81.4526367,45.9816952
"S19048962",2014,7,2,-81.401825,46.0143698
"S2591641",2000,7,10,-79.3186111,45.0211111
"S11418708",2001,6,15,-79.9075944,45.0055289
"S4522011",2001,6,18,-79.2090225,45.3921818
"S9635890",2001,6,15,-79.9082333,45.0039596
"S4522015",2001,7,12,-79.2090225,45.3921818
"S16440083",2003,7,8,-79.4304872,45.3208284
"S16454270",2004,7,2,-79.7534788,44.8891332
"S10449479",2005,6,16,-79.1886025,44.9575157
"S4521832",2005,6,29,-79.2090225,45.3921818
"S13790561",2005,7,7,-78.9860535,45.2047615
"S13790599",2005,7,7,-79.0500336,45.16745
"S2083250",2005,8,13,-79.71593,44.81075
"S15623393",2006,8,12,-79.3186111,45.0211111
"S15577175",2006,8,13,-79.3186111,45.0211111
"S7570859",2007,7,24,-79.3881083,45.0326525
"S4521905",2008,7,5,-79.2090225,45.3921818
"S5259168",2009,7,29,-79.9566667,45.0063889
"S5270046",2009,8,7,-79.9566667,45.0063889
"S6803975",2010,8,9,-80.0602778,45.0663889
"S6801878",2010,8,2,-79.9630556,44.9922222
"S6874248",2010,8,2,-79.9566667,45.0063889
"S8474019",2011,6,20,-78.9313602,45.4371287
"S8538673",2011,7,11,-79.23349,45.3778534
"S11094459",2012,7,4,-79.650161,45.166658
"S11094449",2012,7,4,-79.650161,45.166658
"S11163697",2012,7,16,-79.71593,44.81075
"S11334974",2012,7,25,-79.6880101,45.0190243
"S11106285",2012,7,5,-79.650161,45.166658
"S11106253",2012,7,5,-79.650161,45.166658
"S11100385",2012,7,5,-79.650161,45.166658
"S11100404",2012,7,5,-79.650161,45.166658
"S11463378",2012,8,13,-79.9525,45.0061111
"S14542024",2013,6,30,-79.4422245,45.3174522
"S14541965",2013,6,30,-79.4835949,45.3852196
"S14433406",2013,6,15,-79.87217,44.85806
"S15067527",2013,7,15,-79.4086272,44.9968651
"S14936759",2013,7,17,-79.9566667,45.0063889
"S14647306",2013,7,15,-79.4086272,44.9968651
"S14640154",2013,7,12,-79.5135927,44.9414278
"S14959672",2013,7,22,-79.9566667,45.0063889
"S14958788",2013,7,20,-79.9566667,45.0063889
"S14958942",2013,7,21,-79.9566667,45.0063889
"S14669876",2013,7,17,-79.6182632,45.0430845
"S15213245",2013,8,13,-79.51123,45.02284
"S14922200",2013,8,11,-79.1909149,45.0003981
"S14922436",2013,8,13,-79.51123,45.02284
"S14922205",2013,8,12,-79.1909149,45.0003981
"S19085722",2014,7,11,-79.34193,45.0524903
